file,row_index,target_value,value_type,data_Marital status,data_Application mode,data_Application order,data_Course,data_Daytime/evening attendance	,data_Previous qualification,data_Previous qualification (grade),data_Nacionality,data_Mother's qualification,data_Father's qualification,data_Mother's occupation,data_Father's occupation,data_Admission grade,data_Displaced,data_Educational special needs,data_Debtor,data_Tuition fees up to date,data_Gender,data_Scholarship holder,data_Age at enrollment,data_International,data_Curricular units 1st sem (credited),data_Curricular units 1st sem (enrolled),data_Curricular units 1st sem (evaluations),data_Curricular units 1st sem (approved),data_Curricular units 1st sem (grade),data_Curricular units 1st sem (without evaluations),data_Curricular units 2nd sem (credited),data_Curricular units 2nd sem (enrolled),data_Curricular units 2nd sem (evaluations),data_Curricular units 2nd sem (approved),data_Curricular units 2nd sem (grade),data_Curricular units 2nd sem (without evaluations),data_Unemployment rate,data_Inflation rate,data_GDP,data_Target,data_First_Sem_Success_Rate,data_Second_Sem_Success_Rate
train_cleaned.csv,123,0.9999987500015626,float64,1,17,3.0,9500.0,1,1,133.0,1,3,19,2.0,5.0,130.8,1,0,0,1,0,0,19,0,0,8,8,8.0,13.427499999999998,0,0,8,8,8,13.427499999999998,0,9.4,-0.8,-3.12,Graduate,0.9999987500015626,0.9999987500015626
train_cleaned.csv,162,0.9999987500015626,float64,1,1,3.5,9500.0,1,1,125.0,1,1,12,3.0,6.0,115.2,1,0,0,1,0,0,20,0,0,7,7,7.0,12.982857142857142,0,0,8,8,8,14.4625,0,12.4,0.5,1.79,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,167,0.9999987500015626,float64,1,1,3.5,9500.0,1,1,140.0,1,19,38,5.0,7.0,128.5,1,0,0,1,0,1,18,0,0,8,8,8.0,13.40375,0,0,8,8,8,13.40375,0,9.4,-0.8,-3.12,Graduate,0.9999987500015626,0.9999987500015626
train_cleaned.csv,170,0.9999987500015626,float64,1,1,1.0,9500.0,1,1,152.0,1,41,19,3.0,5.0,137.8,0,0,0,1,0,0,19,0,0,7,7,7.0,13.694285714285714,0,0,8,9,8,14.355555555555554,0,11.1,0.6,2.02,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,188,0.9999987500015626,float64,1,17,1.0,9500.0,1,1,147.0,1,1,1,5.0,5.0,134.9,0,0,0,1,0,0,18,0,0,7,7,7.0,13.642857142857142,0,0,8,11,8,14.772727272727272,0,16.2,0.3,-0.92,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,202,0.9999987500015626,float64,1,39,1.0,9500.0,1,1,130.0,1,1,1,4.0,4.0,160.55,1,0,0,1,0,0,27,0,0,7,7,7.0,14.757142857142856,0,0,8,9,8,14.077777777777778,0,16.2,0.3,-0.92,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,245,0.9999987500015626,float64,1,1,3.5,9500.0,1,1,137.0,1,1,1,4.0,5.0,126.3,1,0,0,1,0,1,18,0,0,8,8,8.0,13.42375,0,0,8,8,8,13.42375,0,9.4,-0.8,-3.12,Graduate,0.9999987500015626,0.9999987500015626
train_cleaned.csv,251,0.9999987500015626,float64,1,1,2.0,9500.0,1,1,132.0,1,37,37,5.0,7.0,127.5,1,0,0,1,0,0,20,0,0,8,8,8.0,12.48375,0,0,8,8,8,12.48375,0,9.4,-0.8,-3.12,Graduate,0.9999987500015626,0.9999987500015626
train_cleaned.csv,277,0.9999987500015626,float64,1,1,3.5,9500.0,1,1,137.0,1,37,37,9.0,9.0,127.5,1,0,0,1,0,0,18,0,0,8,8,8.0,13.045,0,0,8,8,8,13.045,0,9.4,-0.8,-3.12,Graduate,0.9999987500015626,0.9999987500015626
train_cleaned.csv,338,0.9999987500015626,float64,1,1,2.0,9500.0,1,1,140.0,1,1,1,2.0,7.0,131.0,1,0,0,1,0,1,18,0,0,8,8,8.0,13.88125,0,0,8,8,8,13.88125,0,9.4,-0.8,-3.12,Graduate,0.9999987500015626,0.9999987500015626
train_cleaned.csv,343,0.9999987500015626,float64,1,1,1.0,9500.0,1,1,150.0,1,1,1,5.0,1.0,155.6,0,0,0,1,0,0,19,0,0,7,7,7.0,14.3,0,0,8,9,8,14.055555555555555,0,16.2,0.3,-0.92,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,349,0.9999987500015626,float64,1,17,3.0,9500.0,1,1,133.0,1,38,19,9.0,8.0,128.8,1,0,0,1,1,0,18,0,0,7,8,7.0,11.8375,0,0,8,9,8,12.48125,0,13.9,-0.3,0.79,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,356,0.9999987500015626,float64,1,17,2.0,9500.0,1,1,135.0,1,1,19,4.0,10.0,133.5,1,0,0,1,0,0,19,0,0,8,8,8.0,13.3425,0,0,8,8,8,13.3425,0,9.4,-0.8,-3.12,Graduate,0.9999987500015626,0.9999987500015626
train_cleaned.csv,365,0.9999987500015626,float64,1,1,3.5,9500.0,1,1,122.0,1,19,37,3.0,5.0,116.6,1,0,0,1,1,1,20,0,0,7,7,7.0,13.314285714285717,0,0,8,8,8,12.575,0,12.4,0.5,1.79,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,382,0.9999987500015626,float64,1,17,1.0,9500.0,1,1,140.0,1,19,38,7.0,7.0,136.5,1,0,0,1,0,1,18,0,0,7,7,7.0,14.838571428571427,0,0,8,9,8,14.8,0,12.4,0.5,1.79,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,399,0.9999987500015626,float64,1,1,2.0,9500.0,1,1,134.0,1,19,19,4.0,7.0,131.0,1,0,0,1,1,0,18,0,0,7,9,7.0,14.594444444444443,0,0,8,10,8,13.472,0,15.5,2.8,-4.06,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,402,0.9999987500015626,float64,1,18,3.5,9500.0,1,1,137.0,1,3,1,3.0,4.0,126.7,1,0,0,1,0,0,18,0,0,7,8,7.0,13.6875,0,0,8,9,8,15.622222222222222,0,13.9,-0.3,0.79,Dropout,0.9999985714306124,0.9999987500015626
train_cleaned.csv,428,0.9999987500015626,float64,1,1,3.0,9500.0,1,1,137.0,1,19,19,5.0,4.0,131.5,1,0,0,1,0,1,20,0,0,8,8,8.0,13.38125,0,0,8,8,8,13.38125,0,9.4,-0.8,-3.12,Graduate,0.9999987500015626,0.9999987500015626
train_cleaned.csv,434,0.9999987500015626,float64,1,1,1.0,9500.0,1,1,133.0,1,38,38,5.0,5.0,123.2,0,0,0,1,0,0,18,0,0,7,7,7.0,13.285714285714286,0,0,8,9,8,13.333333333333334,0,16.2,0.3,-0.92,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,440,0.9999987500015626,float64,1,17,1.0,9500.0,1,1,128.0,1,37,37,9.0,8.0,124.3,1,0,0,1,0,1,19,0,0,7,8,7.0,13.46875,0,0,8,8,8,13.31375,0,15.5,2.8,-4.06,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,455,0.9999987500015626,float64,1,1,1.0,9500.0,1,1,125.0,1,1,1,4.0,4.0,119.8,1,0,0,1,0,1,19,0,0,8,8,8.0,12.82875,0,0,8,8,8,12.82875,0,9.4,-0.8,-3.12,Graduate,0.9999987500015626,0.9999987500015626
train_cleaned.csv,490,0.9999987500015626,float64,1,1,3.5,9500.0,1,1,123.0,1,1,1,3.0,3.0,113.6,1,0,0,1,0,0,21,0,0,7,8,7.0,14.69625,0,0,8,9,8,14.622222222222224,0,12.4,0.5,1.79,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,533,0.9999987500015626,float64,1,17,3.5,9500.0,1,1,137.0,1,1,1,4.0,4.0,127.6,1,0,0,1,0,0,18,0,0,7,7,7.0,13.528571428571428,0,0,8,9,8,14.655555555555557,0,12.4,0.5,1.79,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,554,0.9999987500015626,float64,1,43,1.0,9556.0,1,1,130.0,1,1,37,5.0,5.0,128.0,1,0,0,1,1,0,20,0,0,7,8,7.0,13.585714285714284,0,0,8,8,8,14.6875,0,15.5,2.8,-4.06,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,566,0.9999987500015626,float64,1,42,1.0,9500.0,1,1,123.0,1,37,37,3.0,3.0,123.0,1,0,0,1,0,1,21,0,0,8,8,8.0,13.105,0,0,8,8,8,13.105,0,9.4,-0.8,-3.12,Graduate,0.9999987500015626,0.9999987500015626
train_cleaned.csv,568,0.9999987500015626,float64,1,17,3.5,9500.0,1,1,143.0,1,19,38,9.0,6.0,131.5,1,0,0,1,1,1,18,0,0,7,8,7.0,12.5125,0,0,8,8,8,14.1875,0,13.9,-0.3,0.79,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,586,0.9999987500015626,float64,1,39,1.0,9500.0,1,1,133.8,1,3,37,2.0,10.0,160.55,0,0,0,1,0,0,28,0,0,7,9,7.0,16.997500000000002,0,0,8,9,8,16.582222222222224,0,15.5,2.8,-4.06,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,635,0.9999987500015626,float64,1,43,3.0,9500.0,1,1,140.0,1,1,19,9.0,7.0,127.5,1,0,0,1,0,1,20,0,0,7,9,7.0,12.327777777777778,0,0,8,10,8,11.736,0,15.5,2.8,-4.06,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,643,0.9999987500015626,float64,1,1,3.5,9500.0,1,1,148.0,1,19,19,4.0,5.0,137.0,1,0,0,1,0,0,18,0,0,8,8,8.0,14.25,0,0,8,8,8,14.25,0,9.4,-0.8,-3.12,Graduate,0.9999987500015626,0.9999987500015626
train_cleaned.csv,649,0.9999987500015626,float64,1,1,1.0,9500.0,1,1,150.0,1,37,37,9.0,7.0,136.5,1,0,0,1,0,1,18,0,0,8,8,8.0,14.50125,0,0,8,8,8,14.50125,0,9.4,-0.8,-3.12,Graduate,0.9999987500015626,0.9999987500015626
train_cleaned.csv,657,0.9999987500015626,float64,1,1,2.0,9500.0,1,1,116.0,1,19,37,3.0,3.0,109.0,1,0,0,1,0,1,23,0,0,7,8,6.0,12.993333333333334,0,0,8,9,8,12.66875,0,11.1,0.6,2.02,Graduate,0.8571416326548106,0.9999987500015626
train_cleaned.csv,698,0.9999987500015626,float64,1,2,1.0,9853.0,1,1,120.0,1,19,38,9.0,9.0,122.5,0,0,0,1,0,0,28,0,0,10,11,10.5,11.727272727272728,0,0,8,8,8,12.0,0,15.5,2.8,-4.06,Dropout,1.04999895000105,0.9999987500015626
train_cleaned.csv,703,0.9999987500015626,float64,1,1,1.0,9853.0,1,1,133.0,1,1,38,5.0,10.0,131.3,1,0,0,1,0,0,20,0,0,6,9,5.0,14.333333333333334,0,0,8,8,8,12.625,0,15.5,2.8,-4.06,Enrolled,0.8333319444467593,0.9999987500015626
train_cleaned.csv,741,0.9999987500015626,float64,1,17,3.0,9500.0,1,1,133.0,1,1,1,9.0,9.0,128.5,1,0,0,1,0,1,18,0,0,7,7,7.0,14.868571428571428,0,0,8,9,8,15.11111111111111,0,11.1,0.6,2.02,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,765,0.9999987500015626,float64,1,1,2.0,9500.0,1,1,142.0,1,37,37,9.0,7.0,132.7,1,0,0,1,0,1,19,0,0,7,8,7.0,14.7875,0,0,8,8,8,15.8625,0,13.9,-0.3,0.79,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,774,0.9999987500015626,float64,1,17,3.5,9556.0,1,1,115.0,1,19,2,5.0,3.0,112.2,1,0,0,1,0,0,20,0,0,7,7,7.0,13.785714285714286,0,0,8,8,8,14.1,0,12.4,0.5,1.79,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,794,0.9999987500015626,float64,1,1,3.5,9500.0,1,1,122.0,1,1,1,4.0,4.0,119.6,1,0,0,1,0,0,21,0,0,7,8,6.0,13.25,0,0,8,8,8,13.8375,0,13.9,-0.3,0.79,Enrolled,0.8571416326548106,0.9999987500015626
train_cleaned.csv,833,0.9999987500015626,float64,1,1,1.0,9556.0,1,1,135.0,1,37,38,7.0,9.0,125.8,0,0,0,1,0,1,20,0,0,7,14,7.0,10.642857142857142,0,0,8,8,8,11.55,0,12.7,3.7,-1.7,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,851,0.9999987500015626,float64,1,42,3.0,9500.0,1,1,136.0,1,1,1,4.0,4.0,148.8,1,0,0,1,0,1,19,0,0,8,8,8.0,14.2525,0,0,8,8,8,14.2525,0,9.4,-0.8,-3.12,Graduate,0.9999987500015626,0.9999987500015626
train_cleaned.csv,865,0.9999987500015626,float64,1,1,3.5,9500.0,1,1,128.0,1,1,37,4.0,3.0,117.9,1,0,0,1,0,1,19,0,0,7,9,7.0,12.1375,0,0,8,9,8,12.91111111111111,0,12.4,0.5,1.79,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,974,0.9999987500015626,float64,1,1,3.5,9500.0,1,1,117.0,1,4,12,5.0,9.0,119.8,1,0,0,1,0,0,18,0,0,7,7,7.0,13.877142857142855,0,0,8,8,8,15.6625,0,12.4,0.5,1.79,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,986,0.9999987500015626,float64,1,1,3.0,9500.0,1,1,145.0,1,19,37,7.0,7.0,141.5,1,0,0,1,0,1,18,0,0,8,8,8.0,13.05875,0,0,8,8,8,13.05875,0,9.4,-0.8,-3.12,Graduate,0.9999987500015626,0.9999987500015626
train_cleaned.csv,1020,0.9999987500015626,float64,1,1,3.5,9500.0,1,1,146.0,1,2,19,3.0,9.0,130.3,1,0,0,1,1,0,18,0,0,8,8,8.0,13.74625,0,0,8,8,8,13.74625,0,9.4,-0.8,-3.12,Graduate,0.9999987500015626,0.9999987500015626
train_cleaned.csv,1022,0.9999987500015626,float64,1,17,2.0,9556.0,1,1,136.0,1,1,1,9.0,9.0,128.3,0,0,0,1,0,1,18,0,0,7,7,7.0,13.428571428571429,0,0,8,8,8,14.75,0,15.5,2.8,-4.06,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,1042,0.9999987500015626,float64,1,17,3.0,9500.0,1,1,145.0,1,12,1,4.0,10.0,139.8,1,0,0,1,0,0,18,0,0,7,7,7.0,13.685714285714283,0,0,8,8,8,15.3875,0,13.9,-0.3,0.79,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,1094,0.9999987500015626,float64,1,1,3.5,9556.0,1,1,122.0,1,37,1,5.0,4.0,123.9,0,0,0,1,0,0,19,0,0,7,9,7.0,12.1625,0,0,8,8,8,13.825,0,13.9,-0.3,0.79,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,1123,0.9999987500015626,float64,1,1,3.5,9500.0,1,1,144.0,1,3,39,2.0,3.0,129.0,1,0,0,1,0,0,18,0,0,7,8,7.0,12.65,0,0,8,9,8,13.411111111111111,0,16.2,0.3,-0.92,Dropout,0.9999985714306124,0.9999987500015626
train_cleaned.csv,1152,0.9999987500015626,float64,1,17,3.5,9500.0,1,1,121.0,1,37,37,5.0,5.0,118.9,1,0,0,1,0,0,21,0,0,7,7,7.0,14.428571428571429,0,0,8,9,8,14.511111111111113,0,16.2,0.3,-0.92,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,1168,0.9999987500015626,float64,1,1,1.0,9500.0,1,1,148.0,1,19,19,9.0,9.0,138.7,0,0,0,1,0,1,19,0,0,7,10,7.0,15.114999999999998,0,0,8,10,8,15.092,0,15.5,2.8,-4.06,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,1173,0.9999987500015626,float64,1,1,3.0,9500.0,1,1,150.0,1,19,19,5.0,5.0,132.8,1,0,0,1,0,1,18,0,0,8,8,8.0,13.01125,0,0,8,8,8,13.01125,0,9.4,-0.8,-3.12,Graduate,0.9999987500015626,0.9999987500015626
train_cleaned.csv,1180,0.9999987500015626,float64,1,1,3.0,9556.0,1,1,132.0,1,38,37,7.0,7.0,119.0,1,0,0,1,0,0,19,0,0,7,9,7.0,11.677777777777775,0,0,8,8,8,13.8,0,12.7,3.7,-1.7,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,1184,0.9999987500015626,float64,1,1,2.0,9500.0,1,1,131.0,1,1,1,5.0,9.0,129.5,1,0,0,1,0,1,19,0,0,8,8,8.0,13.9475,0,0,8,8,8,13.9475,0,9.4,-0.8,-3.12,Graduate,0.9999987500015626,0.9999987500015626
train_cleaned.csv,1198,0.9999987500015626,float64,1,1,1.0,9500.0,1,1,140.0,1,1,19,9.0,9.0,128.8,0,0,0,1,1,0,18,0,0,7,7,6.0,13.391666666666666,0,0,8,8,8,12.4875,0,12.4,0.5,1.79,Graduate,0.8571416326548106,0.9999987500015626
train_cleaned.csv,1199,0.9999987500015626,float64,1,43,1.0,9556.0,1,1,149.0,1,1,1,4.0,8.0,140.2,1,0,0,1,0,0,20,0,0,7,9,7.0,12.333333333333334,0,0,8,8,8,12.625,0,12.7,3.7,-1.7,Enrolled,0.9999985714306124,0.9999987500015626
train_cleaned.csv,1207,0.9999987500015626,float64,1,7,1.0,9500.0,1,1,162.5,1,1,1,9.0,4.0,160.55,0,0,0,1,0,0,24,0,0,7,7,7.0,16.885714285714283,0,0,8,9,8,15.744444444444444,0,16.2,0.3,-0.92,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,1210,0.9999987500015626,float64,1,39,1.0,9500.0,1,1,130.0,1,1,1,4.0,6.0,126.0,0,0,0,1,1,0,32,0,0,7,7,7.0,13.62857142857143,0,0,8,8,8,13.9125,0,13.9,-0.3,0.79,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,1237,0.9999987500015626,float64,1,18,3.5,9500.0,1,1,126.0,1,37,37,5.0,5.0,122.8,1,0,0,1,0,0,18,0,0,8,8,8.0,12.93375,0,0,8,8,8,12.93375,0,9.4,-0.8,-3.12,Graduate,0.9999987500015626,0.9999987500015626
train_cleaned.csv,1245,0.9999987500015626,float64,1,1,3.5,9500.0,1,1,123.0,1,19,38,9.0,10.0,116.7,1,0,0,1,0,0,20,0,0,7,7,7.0,12.485714285714286,0,0,8,12,8,12.9375,0,16.2,0.3,-0.92,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,1246,0.9999987500015626,float64,1,16,3.5,9500.0,1,1,145.0,1,1,1,4.0,4.0,127.5,1,0,0,1,0,0,18,0,0,8,8,8.0,13.11,0,0,8,8,8,13.11,0,9.4,-0.8,-3.12,Graduate,0.9999987500015626,0.9999987500015626
train_cleaned.csv,1290,0.9999987500015626,float64,1,18,1.0,9500.0,1,1,162.5,1,19,1,4.0,8.0,160.55,0,0,0,1,0,0,18,0,0,7,8,7.0,16.997500000000002,0,0,8,8,8,17.170833333333334,0,13.9,-0.3,0.79,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,1302,0.9999987500015626,float64,1,39,1.0,8378.5,1,1,130.0,1,37,37,5.0,7.0,147.5,0,0,0,1,0,0,34,0,0,10,13,10.5,14.454545454545457,0,0,8,8,8,13.5,0,12.7,3.7,-1.7,Graduate,1.04999895000105,0.9999987500015626
train_cleaned.csv,1318,0.9999987500015626,float64,1,17,1.0,9500.0,1,1,130.0,1,1,3,9.0,2.0,128.6,1,0,0,1,0,0,18,0,0,7,7,7.0,14.728571428571428,0,0,8,11,8,16.327272727272728,0,16.2,0.3,-0.92,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,1324,0.9999987500015626,float64,1,1,3.0,9500.0,1,1,137.0,1,38,38,5.0,7.0,122.7,1,0,0,1,0,1,18,0,0,7,8,7.0,13.778571428571428,0,0,8,10,8,13.122222222222222,0,16.2,0.3,-0.92,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,1374,0.9999987500015626,float64,1,1,1.0,9500.0,1,1,162.0,1,3,4,3.0,3.0,154.1,0,0,0,1,0,0,18,0,0,7,7,7.0,14.45,0,0,8,9,8,14.144444444444444,0,11.1,0.6,2.02,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,1387,0.9999987500015626,float64,1,1,3.5,9500.0,1,1,151.0,1,3,1,2.0,1.0,129.8,1,0,0,1,1,0,18,0,0,8,10,8.0,13.05375,0,0,8,10,8,13.05375,0,9.4,-0.8,-3.12,Graduate,0.9999987500015626,0.9999987500015626
train_cleaned.csv,1404,0.9999987500015626,float64,1,1,1.0,9556.0,1,1,118.0,1,19,38,9.0,9.0,116.3,1,0,0,1,0,1,20,0,0,7,10,7.0,11.88888888888889,0,0,8,10,8,11.95625,0,12.7,3.7,-1.7,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,1411,0.9999987500015626,float64,1,1,3.5,9500.0,1,1,133.0,1,1,1,9.0,9.0,119.7,1,0,0,1,1,0,19,0,0,7,8,7.0,13.075,0,0,8,11,8,12.36111111111111,0,12.4,0.5,1.79,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,1447,0.9999987500015626,float64,1,1,1.0,9500.0,1,1,162.5,1,3,38,3.0,7.0,160.55,0,0,0,1,0,1,18,0,0,7,7,7.0,16.9,0,0,8,9,8,16.37777777777778,0,16.2,0.3,-0.92,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,1452,0.9999987500015626,float64,1,1,2.0,9500.0,1,1,119.0,1,1,1,4.0,4.0,115.2,1,0,0,1,0,1,20,0,0,7,8,7.0,12.725,0,0,8,8,8,13.7125,0,13.9,-0.3,0.79,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,1454,0.9999987500015626,float64,1,18,1.0,9556.0,1,1,140.0,1,38,37,9.0,9.0,122.8,0,0,0,1,0,1,19,0,0,7,11,7.0,12.625,0,0,8,11,8,12.5125,0,12.7,3.7,-1.7,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,1481,0.9999987500015626,float64,1,42,1.0,9500.0,1,1,124.0,1,19,19,4.0,9.0,124.0,0,0,0,1,0,0,23,0,0,8,8,8.0,12.88625,0,0,8,8,8,12.88625,0,9.4,-0.8,-3.12,Graduate,0.9999987500015626,0.9999987500015626
train_cleaned.csv,1512,0.9999987500015626,float64,1,1,3.5,9500.0,1,1,118.0,1,3,1,5.0,10.0,113.5,1,0,0,1,0,0,20,0,0,7,7,7.0,14.30714285714286,0,0,8,8,8,15.0125,0,12.4,0.5,1.79,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,1523,0.9999987500015626,float64,1,1,1.0,9500.0,1,1,130.0,1,1,19,5.0,5.0,129.1,1,0,0,1,0,0,18,0,0,7,9,7.0,13.044444444444444,0,0,8,10,8,13.595,0,15.5,2.8,-4.06,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,1524,0.9999987500015626,float64,1,1,2.0,9500.0,1,1,126.0,1,1,38,4.0,7.0,124.3,1,0,0,1,0,1,20,0,0,8,8,8.0,12.98125,0,0,8,8,8,12.98125,0,9.4,-0.8,-3.12,Graduate,0.9999987500015626,0.9999987500015626
train_cleaned.csv,1551,0.9999987500015626,float64,1,16,1.0,9556.0,1,1,137.0,1,37,37,9.0,7.0,122.7,1,0,0,1,0,1,18,0,0,7,7,7.0,15.285714285714286,0,0,8,8,8,16.075,0,12.4,0.5,1.79,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,1575,0.9999987500015626,float64,1,1,1.0,9500.0,1,1,160.0,1,19,19,4.0,9.0,154.4,0,0,0,1,0,1,18,0,0,7,9,7.0,15.116666666666667,0,0,8,9,8,16.168888888888887,0,15.5,2.8,-4.06,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,1626,0.9999987500015626,float64,1,17,3.5,9500.0,1,1,135.0,1,19,19,7.0,7.0,128.0,1,0,0,1,0,1,18,0,0,7,7,7.0,14.44142857142857,0,0,8,8,8,13.65625,0,11.1,0.6,2.02,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,1659,0.9999987500015626,float64,1,43,1.0,9500.0,1,1,140.0,1,19,19,7.0,7.0,138.6,0,0,0,1,0,1,19,0,0,7,9,6.0,14.25,0,0,8,11,8,13.063636363636364,0,16.2,0.3,-0.92,Graduate,0.8571416326548106,0.9999987500015626
train_cleaned.csv,1690,0.9999987500015626,float64,1,1,2.0,9500.0,1,1,138.0,1,19,1,5.0,5.0,128.0,1,0,0,1,0,0,19,0,0,7,7,7.0,14.20857142857143,0,0,8,9,8,15.127777777777778,0,11.1,0.6,2.02,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,1698,0.9999987500015626,float64,1,43,2.0,9556.0,1,1,120.0,1,1,19,4.0,3.0,110.2,0,0,0,1,0,0,27,0,0,7,9,7.0,12.228571428571428,0,0,8,10,8,13.2125,0,10.8,1.4,1.74,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,1715,0.9999987500015626,float64,1,1,3.0,9500.0,1,1,143.0,1,37,38,7.0,7.0,133.8,1,0,0,1,0,0,18,0,0,8,8,8.0,14.26875,0,0,8,8,8,14.26875,0,9.4,-0.8,-3.12,Enrolled,0.9999987500015626,0.9999987500015626
train_cleaned.csv,1716,0.9999987500015626,float64,1,1,3.5,9500.0,1,1,133.0,1,19,19,9.0,5.0,120.1,1,0,0,1,0,1,19,0,0,7,9,6.0,12.428571428571429,0,0,8,8,8,14.0,0,13.9,-0.3,0.79,Graduate,0.8571416326548106,0.9999987500015626
train_cleaned.csv,1726,0.9999987500015626,float64,1,18,1.0,9500.0,1,1,124.0,1,38,37,9.0,7.0,119.3,1,0,0,1,0,0,19,0,0,8,8,8.0,13.11625,0,0,8,8,8,13.11625,0,9.4,-0.8,-3.12,Graduate,0.9999987500015626,0.9999987500015626
train_cleaned.csv,1738,0.9999987500015626,float64,1,1,1.0,9500.0,1,1,125.0,1,37,19,9.0,9.0,122.4,1,0,0,1,1,0,19,0,0,7,7,7.0,13.725714285714286,0,0,8,8,8,14.5,0,11.1,0.6,2.02,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,1772,0.9999987500015626,float64,1,1,1.0,9500.0,1,1,154.0,1,1,1,5.0,3.0,144.9,0,0,0,1,1,1,18,0,0,7,7,7.0,15.957142857142856,0,0,8,9,8,15.188888888888888,0,16.2,0.3,-0.92,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,1795,0.9999987500015626,float64,1,1,3.5,9500.0,1,1,139.0,1,38,37,7.0,7.0,126.3,1,0,0,1,0,1,18,0,0,8,8,8.0,13.435,0,0,8,8,8,13.435,0,9.4,-0.8,-3.12,Graduate,0.9999987500015626,0.9999987500015626
train_cleaned.csv,1822,0.9999987500015626,float64,1,43,1.0,9500.0,1,1,130.0,1,1,1,7.0,4.0,136.0,1,0,0,1,1,0,22,0,0,8,9,8.0,12.55375,0,0,8,9,8,12.55375,0,9.4,-0.8,-3.12,Graduate,0.9999987500015626,0.9999987500015626
train_cleaned.csv,1830,0.9999987500015626,float64,1,43,1.0,9500.0,1,1,136.0,1,3,3,2.0,2.0,100.0,0,0,0,1,0,0,18,0,0,7,8,7.0,13.6125,0,0,8,8,8,14.575,0,13.9,-0.3,0.79,Graduate,0.9999985714306124,0.9999987500015626
train_cleaned.csv,1846,0.9999987500015626,float64,1,39,1.0,9500.0,1,1,133.1,1,19,37,9.0,4.0,120.0,0,0,0,1,0,1,25,0,0,8,8,8.0,13.3675,0,0,8,8,8,13.3675,0,9.4,-0.8,-3.12,Graduate,0.9999987500015626,0.9999987500015626
train_cleaned.csv,1847,0.9999987500015626,float64,1,1,1.0,9500.0,1,1,149.0,1,19,1,4.0,4.0,134.8,0,0,0,1,0,0,18,0,0,8,8,8.0,14.445,0,0,8,8,8,14.445,0,9.4,-0.8,-3.12,Graduate,0.9999987500015626,0.9999987500015626
